AUROC,Brier,LogLoss,ECE,aECE,Brier_REL,Brier_RES,Brier_UNC,fold,model,world,severity,n_eval
0.9616297308237198,0.018218203220528507,0.06633471330844354,0.012475174263400779,0.013301703668204948,0.0012279811507199514,0.005480780128284234,0.024905837560861087,1,ExtraTrees,WJ_concept_drift,8,2817
0.5983565394946916,0.1110939805683769,0.76400785508802,0.10018604926044257,0.10018604926044256,0.0110434703614393,0.00436909459402851,0.10639747594634684,1,ExtraTrees,WG_label_noise,9,2817
0.9635600080955272,0.015935686944114246,0.06099155651420831,0.008192479512456462,0.006801859672643079,0.00014575591485295402,0.005460826646881375,0.024905837560861087,1,GradientBoosting,WA_clean,0,2817
0.9408722930580854,0.026583737348464042,0.09350629549641529,0.02281393034409984,0.02415365923512091,0.005926880350438995,0.0038409762134180795,0.024905837560861087,1,GradientBoosting,WB_noise_outliers,1,2817
0.9555353167375025,0.01824442752408464,0.07412125454943468,0.013526220648013006,0.012702204177374572,0.0008945091473705074,0.004327927966329278,0.024905837560861087,1,GradientBoosting,WC_missingness,2,2817
0.9548977939688322,0.020241452570877956,0.07387758119686352,0.014742516336995314,0.015366006247668994,0.002252028897655203,0.005249445662009566,0.024905837560861087,1,GradientBoosting,WD_shift,3,2817
0.9607619914996963,0.016202661736169254,0.061566793610718276,0.007013024779798651,0.004498387689075575,4.1258791183534504e-05,0.005445720792607552,0.024905837560861087,1,GradientBoosting,WE_surrogate_corrupt,4,2817
0.8942521756729407,0.11148235893547742,0.3631656473778515,0.22650728337701215,0.22650728337701215,0.08965633724304853,0.0023379437131726103,0.024905837560861087,1,GradientBoosting,WF_nonlinear,5,2817
0.9476472374013358,0.020255282568334643,0.07463220513582731,0.012233828289421156,0.014168493976375873,0.001676898142820156,0.004509420362530956,0.024905837560861087,1,GradientBoosting,WH_subgroup_shift,6,2817
0.964513012873844,0.1648529602682148,0.6055306499619095,0.1894204432169719,0.19061336436307064,0.09127611598064526,0.15498976520545274,0.22750532449859107,1,GradientBoosting,WI_prevalence_shift,7,2817
0.9623507387168589,0.01628345093385654,0.06238174340416941,0.009227892115923455,0.007112787232964638,0.0001679926401192934,0.005460826646881375,0.024905837560861087,1,GradientBoosting,WJ_concept_drift,8,2817
0.5912507876198012,0.110165112034304,0.6280009776529631,0.1044913569718969,0.09977309505939465,0.010184121892440176,0.004770589577550664,0.10639747594634684,1,GradientBoosting,WG_label_noise,9,2817
0.9370066788099576,0.016600349955697993,0.0662345695635584,0.0059392724882787054,0.0053189437022107666,6.8507301830603e-05,0.004558352828982126,0.024905837560861087,1,SVC_RBF,WA_clean,0,2817
0.9142329487957903,0.02052513287510949,0.08335133717282092,0.022617096646744585,0.02101956360044311,0.0023056560922209935,0.0032178092371419856,0.024905837560861087,1,SVC_RBF,WB_noise_outliers,1,2817
0.9222424610402753,0.018139278833645568,0.07450090929036116,0.006802170845147331,0.008154190292887293,0.00017411555450055698,0.0042830647908355625,0.024905837560861087,1,SVC_RBF,WC_missingness,2,2817
0.9467972070431088,0.017037222520973266,0.0679609620346868,0.01231915287480432,0.01007051719900484,0.0003007621954401018,0.005064348459674363,0.024905837560861087,1,SVC_RBF,WD_shift,3,2817
