fold,model,time_fit_s,time_pred_all_worlds_s,time_shap_s,time_total_s
10,SVC_RBF,6.16488229999959,3.9974764000144205,0.0,10.16235870001401
10,MLP,8.98189039999852,0.20194890000129817,0.0,9.183839299999818
10,GaussianNB,0.0848069999992731,0.15592080001079012,0.0,0.24072780001006322
11,Logistic_L2,0.17112209999322658,0.12149760000465903,0.1501819000040996,0.4428016000019852
11,RandomForest,7.470661799998197,3.2244914999901084,525.976255900001,536.6714091999893
11,ExtraTrees,2.8751118000000133,3.349472300003981,2627.8146484000026,2634.0392325000066
11,GradientBoosting,30.786490200000117,0.3115700999987894,1.356477499997709,32.454537799996615
11,SVC_RBF,6.466783999996551,4.207728400011547,0.0,10.674512400008098
11,MLP,7.294305900002655,0.21675290000712266,0.0,7.511058800009778
11,GaussianNB,0.09205700000165962,0.16421670001000166,0.0,0.2562737000116613
