model,world,severity_full,AUROC_mean_full,AUROC_ci_lo_full,AUROC_ci_hi_full,Brier_mean_full,Brier_ci_lo_full,Brier_ci_hi_full,LogLoss_mean_full,LogLoss_ci_lo_full,LogLoss_ci_hi_full,ECE_mean_full,ECE_ci_lo_full,ECE_ci_hi_full,aECE_mean_full,aECE_ci_lo_full,aECE_ci_hi_full,Brier_REL_mean_full,Brier_REL_ci_lo_full,Brier_REL_ci_hi_full,Brier_RES_mean_full,Brier_RES_ci_lo_full,Brier_RES_ci_hi_full,Brier_UNC_mean_full,Brier_UNC_ci_lo_full,Brier_UNC_ci_hi_full,severity_demo,AUROC_mean_demo,AUROC_ci_lo_demo,AUROC_ci_hi_demo,Brier_mean_demo,Brier_ci_lo_demo,Brier_ci_hi_demo,LogLoss_mean_demo,LogLoss_ci_lo_demo,LogLoss_ci_hi_demo,ECE_mean_demo,ECE_ci_lo_demo,ECE_ci_hi_demo,aECE_mean_demo,aECE_ci_lo_demo,aECE_ci_hi_demo,Brier_REL_mean_demo,Brier_REL_ci_lo_demo,Brier_REL_ci_hi_demo,Brier_RES_mean_demo,Brier_RES_ci_lo_demo,Brier_RES_ci_hi_demo,Brier_UNC_mean_demo,Brier_UNC_ci_lo_demo,Brier_UNC_ci_hi_demo,severity_delta,AUROC_mean_delta,AUROC_ci_lo_delta,AUROC_ci_hi_delta,Brier_mean_delta,Brier_ci_lo_delta,Brier_ci_hi_delta,LogLoss_mean_delta,LogLoss_ci_lo_delta,LogLoss_ci_hi_delta,ECE_mean_delta,ECE_ci_lo_delta,ECE_ci_hi_delta,aECE_mean_delta,aECE_ci_lo_delta,aECE_ci_hi_delta,Brier_REL_mean_delta,Brier_REL_ci_lo_delta,Brier_REL_ci_hi_delta,Brier_RES_mean_delta,Brier_RES_ci_lo_delta,Brier_RES_ci_hi_delta,Brier_UNC_mean_delta,Brier_UNC_ci_lo_delta,Brier_UNC_ci_hi_delta
GaussianNB,WA_clean,0,0.6096025107485288,0.6038345527960768,0.6146809497408288,0.7465992757986288,0.7422721785003732,0.7505813686519044,11.978904634235333,11.912399646283324,12.046860368920136,0.7472247639308688,0.7426992913834377,0.751468690964654,0.7472818945705229,0.7429042968467885,0.7512392016223567,0.7103111986459918,0.7044812440620581,0.7155349824187346,0.0001482533617386,0.0001293003854327,0.0001655561349597,0.0247778952207207,0.0246885812372384,0.0248660608927586,0,0.5469851494006084,0.5156119721774916,0.5800394189479336,0.4508058925886014,0.4207973310584658,0.4806360748610203,6.337941163542388,5.622960947538809,7.004047816697954,0.4575428436889625,0.4300399884558806,0.4857602738273373,0.4436463003614543,0.4135090254379997,0.4766746647792139,0.2179048405139225,0.1896118178752938,0.2507052894605884,0.0226618511147314,0.0122896129456519,0.0359799097169757,0.2486939792387543,0.2484979930795848,0.2488899653979238,0,0.0626173613479204,0.08822258061858523,0.034641530792895114,0.29579338321002746,0.3214748474419074,0.2699452937908841,5.640963470692944,6.289438698744515,5.042812552222182,0.2896819202419063,0.3126593029275571,0.2657084171373167,0.30363559420906855,0.32939527140878877,0.2745645368431428,0.4924063581320693,0.5148694261867643,0.4648296929581462,-0.022513597752992803,-0.0121603125602192,-0.035814353582016,-0.2239160840180336,-0.2238094118423464,-0.22402390450516518
GaussianNB,WB_noise_outliers,1,0.6080647502711881,0.6021734426070446,0.6130346697508757,0.7494591361734066,0.7452918663820273,0.7538516519800001,12.020655140498327,11.958020321159877,12.085386662667212,0.7500377156676888,0.7458433141774263,0.7543284886090549,0.7501138469295187,0.7456437472067661,0.7544426998357332,0.7133509008932322,0.7078152813418548,0.7190861771162955,0.0001443439046351,0.0001273316511294,0.0001607099930398,0.0247778952207207,0.0246891553929606,0.0248660608927586,1,0.5467592592592593,0.5163726180891036,0.5742703860261226,0.4458692259123005,0.4149179141125453,0.4752592262247487,6.338285631773648,5.645511922874435,7.014587516014608,0.4522222996788297,0.4225698806572093,0.4828004070234241,0.4371843779066679,0.4015851278874187,0.4708519812382836,0.2159198652745473,0.1867795558888082,0.249674096340074,0.027939768212475,0.0179610668234722,0.0393975731072335,0.2486939792387543,0.2485469896193771,0.2488899653979238,0,0.06130549101192884,0.08580082451794102,0.03876428372475316,0.30358991026110616,0.33037395226948196,0.27859242575525145,5.68236950872468,6.312508398285442,5.070799146652604,0.29781541598885913,0.32327343352021704,0.2715280815856308,0.31292946902285074,0.3440586193193474,0.2835907185974496,0.49743103561868485,0.5210357254530465,0.46941208077622154,-0.0277954243078399,-0.017833735172342803,-0.0392368631141937,-0.2239160840180336,-0.2238578342264165,-0.22402390450516518
GaussianNB,WC_missingness,2,0.6094206976071875,0.6039061807372479,0.6146940193589108,0.7458707929675107,0.7418562664866007,0.7497787583898918,11.971228329271094,11.900422403007235,12.033980028664049,0.7464555136724355,0.7422470315220879,0.7505515497973062,0.7465056877576445,0.742160097138919,0.7506817473517827,0.7095878404893134,0.7039923916433356,0.7148791362092742,0.000149085098045,0.0001312483352421,0.0001657898474091,0.0247778952207207,0.0246891553929606,0.0248649125813142,2,0.5391371443907677,0.5069531669350511,0.5698956655931294,0.4578597975834245,0.4321951049456062,0.4838191375675043,6.444143471218368,5.729049025797486,7.118220949155549,0.4634763129538747,0.4365208474364398,0.491872325765951,0.4448670101735387,0.4166674747032615,0.4752330415261168,0.2220514795847076,0.1957396559527485,0.2563280158908183,0.0257658784000269,0.0124962307578423,0.0405627975126027,0.2486939792387543,0.2485469896193771,0.2488899653979238,0,0.07028355321641988,0.09695301380219679,0.04479835376578134,0.2880109953840862,0.30966116154099455,0.26595962082238755,5.527084858052726,6.17137337720975,4.9157590795085,0.28297920071856075,0.3057261840856481,0.2586792240313552,0.3016386775841058,0.32549262243565746,0.27544870582566594,0.48753636090460584,0.508252735690587,0.45855112031845596,-0.0256167933019819,-0.0123649824226002,-0.0403970076651936,-0.2239160840180336,-0.2238578342264165,-0.2240250528166096
GaussianNB,WD_shift,3,0.6096024574957257,0.6036282343384708,0.6149083098039441,0.748013884721559,0.7435031820817471,0.7522679656496605,11.99584790702353,11.930805932306784,12.058532467819184,0.7486879766914663,0.7442700421746838,0.7533590774360692,0.7487867451507223,0.744054972588851,0.7533455098616143,0.7116918766314441,0.7057138856407934,0.7175211175502939,0.0001466125183948,0.00012887233713,0.0001633500143237,0.0247778952207207,0.0246891553929606,0.0248660608927586,3,0.5525205761316873,0.5184466138844159,0.5844800612810879,0.444345912269079,0.4157433953225835,0.4756460184097186,6.283483102703424,5.592341907085396,6.902102976944589,0.4502623830109538,0.4222555389199196,0.4810992488322308,0.4347469084281139,0.4017764532264079,0.4697496133260913,0.2141224768060464,0.1843561298916582,0.2499561744716417,0.0277129934933737,0.0160834265809843,0.0411669772567387,0.2486939792387543,0.2484979930795848,0.2488899653979238,0,0.05708188136403847,0.08518162045405486,0.030428248522856194,0.30366797245248006,0.3277597867591637,0.2766219472399419,5.712364804320106,6.338464025221388,5.1564294908745945,0.29842559368051247,0.3220145032547642,0.2722598286038384,0.3140398367226084,0.3422785193624431,0.28359589653552303,0.49756939982539766,0.5213577557491352,0.4675649430786522,-0.0275663809749789,-0.0159545542438543,-0.041003627242415,-0.2239160840180336,-0.2238088376866242,-0.22402390450516518
GaussianNB,WE_surrogate_corrupt,4,0.6089392021831066,0.6031192108487794,0.6140654167580883,0.7476932917052198,0.7432336813575627,0.7521420799437484,11.998864740453724,11.924154192234525,12.070667489540629,0.7483325296195465,0.7437907352492218,0.7529470087383243,0.7484097595839441,0.7438871851716786,0.7532813210588106,0.7116252004548534,0.7052587736107635,0.7176805768802876,0.0001472902223376,0.0001294341690787,0.0001641790753816,0.0247778952207207,0.0246885812372384,0.0248654867370364,4,0.5724995526927895,0.5365344314725354,0.6072912193594561,0.4305826221832501,0.3984963736701421,0.458850436781641,6.051282024639829,5.346579742378519,6.7110462804178885,0.4384572300904988,0.4070861752072477,0.4687666657264245,0.4216514725570793,0.3870986919373458,0.4529922296262564,0.1994088621925778,0.1688689729034892,0.2311778092130771,0.0250730213526057,0.0137327527828581,0.039518046134308,0.2486939792387543,0.2484979930795848,0.2488899653979238,0,0.03643964949031708,0.06658477937624396,0.006774197398632276,0.3171106695219697,0.3447373076874206,0.2932916431621074,5.947582715813895,6.577574449856006,5.35962120912274,0.30987529952904774,0.3367045600419741,0.2841803430118998,0.32675828702686477,0.3567884932343328,0.3002890914325542,0.5122163382622756,0.5363898007072743,0.48650276766721057,-0.024925731130268098,-0.0136033186137794,-0.039353867058926406,-0.2239160840180336,-0.2238094118423464,-0.2240244786608874
GaussianNB,WF_nonlinear,5,0.582464431535636,0.5773724181983636,0.5872822184390372,0.7967187737261819,0.7888824359196702,0.8042016591166272,12.832092946655203,12.69658162979758,12.96113038753024,0.7967753086746477,0.7884674598058069,0.8043094008952202,0.7967879706512224,0.7883189023671398,0.804653984371518,0.7700727611534866,0.7618204243567273,0.7781972029442398,0.000111656181863,9.928542317649104e-05,0.0001228612309731,0.0247778952207207,0.0246891553929606,0.0248464596365686,5,0.6587403828949723,0.6127796788334229,0.7009879898013955,0.3962916306817077,0.3473734757295434,0.4443349971626658,5.682957005862255,4.9322564428948334,6.46009582467377,0.4008635543547372,0.3514813839467642,0.4454340653167228,0.3908559324573813,0.3429496426710692,0.4358493068591347,0.1832852711333864,0.1425293648653685,0.2242349920919283,0.0423557938330208,0.0290054962537933,0.0558497175507266,0.2486939792387543,0.2485469896193772,0.2488899653979238,0,-0.07627595135933629,-0.03540726063505928,-0.11370577136235838,0.40042714304447424,0.4415089601901268,0.35986666195396144,7.149135940792949,7.764325186902746,6.50103456285647,0.39591175431991055,0.4369860758590427,0.3588753355784974,0.4059320381938411,0.44536925969607055,0.3688046775123833,0.5867874900201001,0.6192910594913588,0.5539622108523115,-0.0422441376511578,-0.02890621083061681,-0.05572685631975351,-0.2239160840180336,-0.2238578342264166,-0.2240435057613552
GaussianNB,WH_subgroup_shift,6,0.6094231959432032,0.6039289627095477,0.614697323072695,0.74744789641148,0.7430766091534077,0.7516980558506251,11.990387266167136,11.920027780719256,12.056425074661645,0.748145213670903,0.7436549780595154,0.752659116591359,0.7482076921339705,0.7437431852598378,0.7527540668895374,0.7109787565830928,0.7050556068244855,0.7166869649108722,0.0001470315673649,0.0001302840059009,0.0001643253920966,0.0247778952207207,0.0246891553929606,0.0248464739904616,6,0.5467860976918949,0.5158815306852749,0.5783088991769549,0.4451437310593248,0.4157350709245697,0.4755028558544383,6.2965774620227295,5.563020421122976,6.923706880200522,0.4504826177661151,0.4215972049072281,0.4792767294037823,0.4355760775330105,0.41047257714304,0.4635299202238153,0.2115333155210294,0.1866520843468945,0.2436005962328988,0.0242393537148641,0.0141541513091488,0.0365588562577113,0.2486939792387543,0.2484979930795848,0.2488899653979238,0,0.06263709825130825,0.08804743202427279,0.03638842389574004,0.3023041653521552,0.327341538228838,0.2761951999961868,5.693809804144407,6.357007359596279,5.132718194461122,0.29766259590478794,0.32205777315228734,0.2733823871875767,0.31263161460096006,0.3332706081167979,0.2892241466657221,0.49944544106206346,0.518403522477591,0.4730863686779735,-0.0240923221474992,-0.014023867303247901,-0.0363945308656147,-0.2239160840180336,-0.2238088376866242,-0.2240434914074622
GaussianNB,WI_prevalence_shift,7,0.6087142158321158,0.6025910164647862,0.614844891015817,0.505023805636038,0.4991320968466743,0.5110055900044641,8.102228204794244,8.011374459728453,8.198372505574152,0.5054922396382138,0.4994168673927439,0.511640015517003,0.5051082423266104,0.4989006299797224,0.5114234239671864,0.2915308483372853,0.2876526244366335,0.2956237335990323,0.0161222402363573,0.0135015928265226,0.0185610207322325,0.2275351396672801,0.2275276858751078,0.2275425934594524,7,0.5372211700336701,0.5024701879910215,0.5703237233445567,0.3917176448537607,0.3563327269876632,0.4344289734422927,5.301475280147453,4.7075491343766895,5.879358602705557,0.4015112249702934,0.3641428701085645,0.4489493030224447,0.387021044711155,0.3505398069120138,0.4314092042262898,0.1861025457810987,0.1445890912360516,0.2386859546140534,0.0317544822198157,0.0177111258468581,0.0470695031145483,0.2295894809688581,0.2290491349480968,0.229994740484429,0,0.07149304579844573,0.10012082847376469,0.04452116767126024,0.11330616078227729,0.1427993698590111,0.0765766165621714,2.8007529246467913,3.303825325351763,2.319013902868595,0.10398101466792037,0.13527399728417938,0.06269071249455832,0.11808719761545544,0.1483608230677086,0.08001421974089662,0.10542830255618663,0.14306353320058188,0.056937778984978926,-0.0156322419834584,-0.004209533020335499,-0.0285084823823158,-0.002054341301578,-0.0015214490729890118,-0.002452147024976592
GaussianNB,WJ_concept_drift,8,0.6096021686839983,0.6038283584429878,0.6146645044943697,0.7466023498830526,0.7422419499657144,0.7508114591530272,11.97891094870906,11.91158407515838,12.039717492119104,0.7472094511134,0.7430141427922066,0.7514178705355857,0.747279211950484,0.742860909671205,0.7517037349151556,0.7103060851059961,0.7046367461269298,0.7159802962893824,0.0001482533617386,0.0001305086400637,0.0001642820810487,0.0247778952207207,0.0246891553929606,0.0248458998347394,8,0.5462985328323493,0.5141749977634641,0.577361949812131,0.4490897993074663,0.419918374073251,0.4813296635768618,6.351977256837312,5.611950456858815,7.01754859553264,0.4563610234205404,0.4282425647380007,0.4874217222954319,0.4449795955044638,0.415918654445481,0.4748426968322382,0.219778536781412,0.1938155712546688,0.2539695607788748,0.0242151734946792,0.01214155520753,0.0386118910036036,0.2486939792387543,0.2485469896193772,0.2488899653979238,0,0.063303635851649,0.08965336067952367,0.03730255468223875,0.29751255057558634,0.32232357589246335,0.26948179557616536,5.6269336918717485,6.299633618299565,5.022168896586464,0.29084842769285957,0.31477157805420586,0.2639961482401538,0.30229961644602016,0.326942255225724,0.27686103808291745,0.4905275483245841,0.5108211748722611,0.46201073551050764,-0.0240669201329406,-0.0120110465674663,-0.0384476089225549,-0.2239160840180336,-0.2238578342264166,-0.2240440655631844
GaussianNB,WG_label_noise,9,0.5201457889675937,0.5150506975925598,0.5253457139482839,0.6980400772772266,0.6927632889750253,0.7029769572784589,11.190857260965718,11.107089927143369,11.268620682918517,0.6984587204953311,0.693073326284066,0.7032636010270052,0.6958639557876773,0.6901266807649019,0.7013771100324049,0.5812658732415898,0.5723031108493715,0.5896189276875302,0.0001179888789677,6.394633551658309e-05,0.000181650658951,0.1048926856550902,0.10234992118794,0.1072123747620211,9,0.5171223921035543,0.4894362714253006,0.5434113335578415,0.4715464347323226,0.4475348411999556,0.5000469483717357,6.707849203241296,5.944935779127378,7.449000004162917,0.4782789244893026,0.4539316528252411,0.5051330516978699,0.4643426880965192,0.4355574005934089,0.4939724176188511,0.2378430086310954,0.2117873998830031,0.2678047305756316,0.0205252080288413,0.0130527633778027,0.0291835067912068,0.2472234268870947,0.2452210393438421,0.2487330767653466,0,0.003023396864039407,0.02561442616725923,-0.01806561960955766,0.226493642544904,0.24522844777506964,0.2029300089067232,4.483008057724422,5.162154148015991,3.8196206787555997,0.2201797960060285,0.23914167345882492,0.19813054932913532,0.23152126769115816,0.254569280171493,0.2074046924135538,0.3434228646104944,0.36051571096636836,0.3218141971118986,-0.0204072191498736,-0.012988817042286117,-0.0290018561322558,-0.1423307412320045,-0.1428711181559021,-0.1415207020033255
GradientBoosting,WA_clean,0,0.9585266185931992,0.9547902522363996,0.9620473937231409,0.0159281865035042,0.0152552520777487,0.0165392147439328,0.0617190716241821,0.0592883577034582,0.0638626740147293,0.0080918853097905,0.00730888002702,0.0088758243882954,0.0064990356271693,0.005796572477108,0.0070633373265755,0.0001638069472551,0.0001312027783616,0.0001951124463811,0.0052485836883444,0.0049974914602928,0.0054742423560416,0.0247778952207207,0.0246891553929606,0.0248649269352073,0,0.7153068527464661,0.6749798711755234,0.7522057836822329,0.2437834757408708,0.2192004790327021,0.2692632601663823,0.8312943263751256,0.7281533071768516,0.9495399206614684,0.2388758998523477,0.2113307322867286,0.2682107341561471,0.23448637934216,0.2082308198188275,0.2636001346475061,0.0934218342458263,0.0742122719613136,0.113341610060937,0.0991972472126105,0.0911916597462514,0.1066282254261181,0.2486939792387543,0.2485469896193771,0.2488899653979238,0,0.2432197658467331,0.2798103810608762,0.20984161004090796,-0.22785528923736661,-0.2039452269549534,-0.25272404542244953,-0.7695752547509435,-0.6688649494733934,-0.8856772466467391,-0.2307840145425572,-0.20402185225970862,-0.2593349097678517,-0.2279873437149907,-0.2024342473417195,-0.2565367973209306,-0.0932580272985712,-0.074081069182952,-0.1131464976145559,-0.0939486635242661,-0.0861941682859586,-0.1011539830700765,-0.2239160840180336,-0.2238578342264165,-0.22402503846271649
GradientBoosting,WB_noise_outliers,1,0.9399991298640012,0.9359923276744452,0.9444470675402252,0.0233785260343236,0.0215752958241845,0.0252600895234162,0.0865899165220699,0.0809988861459334,0.0923289072710282,0.0174194824447312,0.0143130377347378,0.020896447270845,0.0189380567557198,0.0154361493226966,0.0225286343403988,0.0037728686174554,0.0024451395183863,0.0052189623742781,0.0041911715994678,0.0039126094810895,0.0044733787299416,0.0247778952207207,0.0246891553929606,0.0248654867370364,1,0.7189613526570048,0.6816777375201288,0.7532151324029344,0.2482704503217488,0.2244664657503955,0.2742100494052896,0.839367593122299,0.7320547526371576,0.9582429732416068,0.2458405670911256,0.2196667582601277,0.2799211519006049,0.2354571165557288,0.2082225841290992,0.2666301635953499,0.0891322924690693,0.0717585212457701,0.1142937381222786,0.0898225195437652,0.0785444646930667,0.1016178259643727,0.2486939792387543,0.2484979930795848,0.2488899653979238,0,0.22103777720699647,0.25431459015431634,0.19123193513729086,-0.2248919242874252,-0.202891169926211,-0.2489499598818734,-0.7527776766002291,-0.6510558664912242,-0.8659140659705786,-0.22842108464639438,-0.2053537205253899,-0.2590247046297599,-0.216519059800009,-0.1927864348064026,-0.2441015292549511,-0.0853594238516139,-0.0693133817273838,-0.1090747757480005,-0.0856313479442974,-0.0746318552119772,-0.09714444723443111,-0.2239160840180336,-0.2238088376866242,-0.2240244786608874
GradientBoosting,WC_missingness,2,0.9449318081239862,0.9397291107336068,0.9497652082736588,0.0177888600398004,0.0170912986564263,0.0184062309873221,0.0726079687329809,0.0693797661198089,0.0756086130105248,0.0126903688525351,0.0119252681874904,0.0133820278219991,0.0117053818701777,0.0109315010519722,0.0124514245563281,0.000728136117238,0.0006014205993714,0.0008539594539236,0.0046065668878923,0.0043478288635095,0.0048982905375604,0.0247778952207207,0.0246891553929606,0.0248464596365686,2,0.6984388978350331,0.6612189121488639,0.7357156915369475,0.2578486646626913,0.238857524786437,0.2771254688853632,0.8372077470499858,0.753037691989614,0.9205562573327524,0.2586774917263043,0.2319886674097444,0.2866693161582424,0.2508420577715303,0.2276273567946812,0.2734535825874304,0.095845514968196,0.0794964024703147,0.112607309296443,0.0868639138792772,0.0781672772010765,0.0963530448545431,0.2486939792387543,0.2484979930795848,0.2488899653979238,0,0.24649291028895315,0.2785101985847429,0.21404951673671135,-0.2400598046228909,-0.22176622613001068,-0.25871923789804113,-0.7645997783170049,-0.6836579258698051,-0.8449476443222276,-0.24598712287376917,-0.22006339922225399,-0.27328728833624333,-0.2391366759013526,-0.216695855742709,-0.2610021580311023,-0.095117378850958,-0.07889498187094329,-0.1117533498425194,-0.0822573469913849,-0.073819448337567,-0.0914547543169827,-0.2239160840180336,-0.2238088376866242,-0.2240435057613552
GradientBoosting,WD_shift,3,0.9543388273753786,0.9507976795172745,0.957977850156782,0.0210994447736768,0.0200623400161297,0.0221088668008707,0.0768948824123797,0.073647919620537,0.0802763018977491,0.0178255741607318,0.0152105939129271,0.0207158092683338,0.0186243257588591,0.0161150369658533,0.0215124901316922,0.0032145923823452,0.0024375592624472,0.0041237763218129,0.0049980702994604,0.0047329753742811,0.0053115963364399,0.0247778952207207,0.0246885812372384,0.0248464596365685,3,0.7148461263195564,0.677092614957953,0.7505960368581139,0.2506706369693723,0.2281026258382912,0.274482805833025,0.8868913728812043,0.7836428703469107,1.0080299946042344,0.2534736524063216,0.2290139480495878,0.2809143507994933,0.2374730182757881,0.2168916938875238,0.2598664930362615,0.0898650159384062,0.07510499544372,0.1066123637711863,0.0870839574522619,0.0732230180699731,0.1007835122388824,0.2486939792387543,0.2484979930795848,0.2488899653979238,0,0.2394927010558222,0.2737050645593214,0.20738181329866812,-0.2295711921956955,-0.2080402858221615,-0.25237393903215427,-0.8099964904688246,-0.7099949507263738,-0.9277536927064852,-0.23564807824558978,-0.2138033541366607,-0.2601985415311595,-0.21884869251692898,-0.20077665692167052,-0.23835400290456932,-0.08665042355606101,-0.0726674361812728,-0.10248858744937339,-0.0820858871528015,-0.06849004269569199,-0.0954719159024425,-0.2239160840180336,-0.2238094118423464,-0.2240435057613553
GradientBoosting,WE_surrogate_corrupt,4,0.9558788840583562,0.951500825509518,0.9602320551382236,0.0166830443558415,0.0156310155849739,0.0177170913259648,0.0641503604808373,0.0607046594322113,0.0676546084765469,0.0088842621144392,0.0075516987305883,0.0104555014423209,0.0075062297832716,0.0060951538868438,0.0093310986688878,0.0003932170242452,0.0001480922942628,0.0007278003974392,0.0051486629279509,0.0048932422533236,0.0053881830342947,0.0247778952207207,0.0246891553929606,0.0248660608927586,4,0.7129316514582215,0.6744316961889426,0.7523400876722132,0.2485865870479573,0.223154244576537,0.2744638463763882,0.8495565326510935,0.7405745316936392,0.9663359277811392,0.2501186099052376,0.2197982438767128,0.2800931370217189,0.2473049408572975,0.2185908471528062,0.2754582177486745,0.1022425855193871,0.0800305610149522,0.127128872715777,0.1029989901320005,0.0896590652313213,0.1160241559656542,0.2486939792387543,0.2484979930795848,0.2488899653979238,0,0.24294723260013473,0.27706912932057537,0.20789196746601046,-0.2319035426921158,-0.20752322899156309,-0.25674675505042344,-0.7854061721702562,-0.6798698722614279,-0.8986813193045923,-0.2412343477907984,-0.21224654514612448,-0.269637635579398,-0.23979871107402592,-0.21249569326596238,-0.2661271190797867,-0.1018493684951419,-0.07988246872068941,-0.1264010723183378,-0.09785032720404961,-0.0847658229779977,-0.1106359729313595,-0.2239160840180336,-0.2238088376866242,-0.22402390450516518
GradientBoosting,WF_nonlinear,5,0.8592785999622744,0.8343427067743849,0.8810794339927687,0.3941394975444426,0.2786248525298627,0.5284537803220949,1.523487717225294,1.0214163128853435,2.1156003582437988,0.4922170096172034,0.3774246564697743,0.6153449484441933,0.4918719024411296,0.3744949800950643,0.6130706616541095,0.3688354865704062,0.2462680839057693,0.5027929061045151,0.0020334249565294,0.0016955748963464,0.0023603424680069,0.0247778952207207,0.0246885812372384,0.0248654867370364,5,0.3853417427088925,0.3354128645553766,0.4360564278046162,0.4225951684125578,0.3913745926608417,0.4530299655145259,1.4958905473905175,1.2473453723664951,1.7880354296037202,0.4211765141152845,0.3816811218820792,0.4600315884864392,0.4288860858431104,0.393810959065868,0.4626219351674645,0.2554556548274537,0.218335000793693,0.291856211787681,0.0815632602845059,0.0705207090862489,0.0948373551198257,0.2486939792387543,0.2485469896193771,0.2488899653979238,0,0.4739368572533819,0.4989298422190083,0.4450230061881525,-0.02845567086811518,-0.11274974013097899,0.07542381480756899,0.027597169834776558,-0.2259290594811516,0.3275649286400786,0.07104049550191888,-0.0042564654123048995,0.15531335995775408,0.06298581659801922,-0.01931597897080367,0.15044872648664498,0.11337983174295252,0.02793308311207629,0.2109366943168341,-0.0795298353279765,-0.06882513418990249,-0.0924770126518188,-0.2239160840180336,-0.2238584083821387,-0.2240244786608874
GradientBoosting,WH_subgroup_shift,6,0.952350760450824,0.9476267305657728,0.9563316896373262,0.0197600365228278,0.0189659276417943,0.020630318793735,0.0729919151537432,0.0703817743675289,0.075983586906151,0.0126022856930564,0.0106574714039857,0.0146662988629039,0.0138735811263962,0.0120576201811124,0.015757301468703,0.001836590062969,0.00128559633492,0.0024781062906667,0.0047418737211551,0.004513355774701,0.0049918061324437,0.0247778952207207,0.0246891553929606,0.0248464739904616,6,0.7195160135981392,0.6875315351583469,0.753391930577921,0.2423798955676937,0.2219377079379966,0.262258278721451,0.8399565100360995,0.7462406889336799,0.9312665238583728,0.2407254361912686,0.2144809480916794,0.2673279945554663,0.2551791276592087,0.2324378753965441,0.2821569138296161,0.1002697302778994,0.0866132227608533,0.1182227999856676,0.1068268768422401,0.0938852960399846,0.1210752137639369,0.2486939792387543,0.2485469896193771,0.2488899653979238,0,0.2328347468526848,0.260095195407426,0.2029397590594052,-0.22261985904486592,-0.2029717802962023,-0.24162795992771602,-0.7669645948823562,-0.675858914566151,-0.8552829369522218,-0.2281231504982122,-0.20382347668769368,-0.2526616956925624,-0.2413055465328125,-0.2203802552154317,-0.2663996123609131,-0.0984331402149304,-0.0853276264259333,-0.1157446936950009,-0.102085003121085,-0.08937194026528361,-0.1160834076314932,-0.2239160840180336,-0.2238578342264165,-0.2240434914074622
GradientBoosting,WI_prevalence_shift,7,0.9585355742275588,0.9544784484080324,0.9624847332587656,0.1782091949184998,0.1685230642964786,0.1871828816815076,0.6460512451868096,0.608641531532505,0.6789321389220594,0.2031731469496539,0.1937720887905864,0.2123974186862334,0.2038687783394929,0.1944032169880682,0.2130852277160365,0.1025452995341491,0.0939482498711569,0.1108565091686593,0.152437419502321,0.1485578185027262,0.1561713141264069,0.2275351396672801,0.2275276858751078,0.2275425934594524,7,0.7126367845117844,0.6678195145903479,0.7536830983445566,0.2348438361582593,0.2111409159389285,0.2613797953857588,0.7884280510597103,0.683568983343149,0.9027938464980808,0.259204377964882,0.2328413442584208,0.2882078298155147,0.2602930551097613,0.2348055663577928,0.2874075847716356,0.1187280623210833,0.0984981676695262,0.1398005483871963,0.115479241317442,0.0972752668204536,0.1334783373061642,0.2295894809688581,0.2290491349480968,0.229994740484429,0,0.2458987897157744,0.2866589338176845,0.208801634914209,-0.0566346412397595,-0.04261785164244991,-0.07419691370425119,-0.1423768058729007,-0.07492745181064397,-0.22386170757602142,-0.056031231015228083,-0.03906925546783438,-0.07581041112928127,-0.0564242767702684,-0.04040234936972459,-0.07432235705559909,-0.016182762786934188,-0.004549917798369302,-0.028944039218537,0.03695817818487901,0.05128255168227261,0.022692976820242683,-0.002054341301578,-0.0015214490729890118,-0.002452147024976592
GradientBoosting,WJ_concept_drift,8,0.962613707986498,0.9587329726339404,0.9666112984598006,0.0153307549853426,0.0143657970636376,0.0161045069995064,0.0590852416783434,0.0555396705053938,0.0623079144656104,0.007888420532491,0.007160674449005,0.0086873180823498,0.0062819836574974,0.005665853209089,0.0068597770818343,0.0001477070648677,0.0001178498940219,0.000178042825658,0.0055364421647367,0.0051860660631774,0.0059378794034697,0.0247778952207207,0.0246891553929606,0.0248660608927586,8,0.7249642154231527,0.6797230050098408,0.763500514403292,0.2363056503549404,0.2127545095092735,0.2633616458545458,0.8092551884316895,0.7005883371244258,0.9237034010590984,0.239498932226791,0.2099143257687216,0.2748226741007964,0.2400863147348761,0.216707397827644,0.2692992686146986,0.0920949135885236,0.0732896491412996,0.119357710560372,0.1047898398052031,0.0925078800461361,0.1189404767397154,0.2486939792387543,0.2484979930795848,0.2488899653979238,0,0.23764949256334533,0.2790099676240996,0.20311078405650862,-0.2209748953695978,-0.19838871244563588,-0.24725713885503942,-0.7501699467533461,-0.645048666619032,-0.8613954865934881,-0.2316105116943,-0.2027536513197166,-0.2661353560184466,-0.2338043310773787,-0.211041544618555,-0.26243949153286433,-0.0919472065236559,-0.0731717992472777,-0.119179667734714,-0.0992533976404664,-0.0873218139829587,-0.11300259733624571,-0.2239160840180336,-0.2238088376866242,-0.22402390450516518
