AUROC,Brier,LogLoss,ECE,aECE,Brier_REL,Brier_RES,Brier_UNC,fold,model,world,severity,n_eval
0.6697530864197532,0.2365349264705882,0.6658676167431944,0.16472222222222221,0.2425,0.09130253041031228,0.1053440984236832,0.2491349480968858,1,ExtraTrees,WG_label_noise,9,51
0.6805555555555556,0.26925826230344974,0.8950968066187227,0.22641973785382,0.265627788646596,0.11574225856882343,0.09227220299884661,0.2491349480968858,1,GradientBoosting,WA_clean,0,51
0.6743827160493827,0.27030381101624135,0.8535594780517113,0.237108479605892,0.24860908500993445,0.10057805870655886,0.07920030757400998,0.2491349480968858,1,GradientBoosting,WB_noise_outliers,1,51
0.7052469135802468,0.2657419543448709,0.8121888099429899,0.23708358672845092,0.20841705555474335,0.08422147266999666,0.06776239907727796,0.2491349480968858,1,GradientBoosting,WC_missingness,2,51
0.6219135802469137,0.2997108917987962,1.0508312384027343,0.2941526626485532,0.24114064546723563,0.09716966539180445,0.04652056901191848,0.2491349480968858,1,GradientBoosting,WD_shift,3,51
0.6589506172839505,0.2840208196946102,0.9716568414735879,0.3085377692051376,0.3106444528906345,0.14044461996887125,0.10371011149557863,0.2491349480968858,1,GradientBoosting,WE_surrogate_corrupt,4,51
0.3101851851851852,0.4937197342961391,1.8180661691401754,0.5043081615964928,0.4920112719348849,0.3093391979983206,0.06776239907727795,0.2491349480968858,1,GradientBoosting,WF_nonlinear,5,51
0.7237654320987654,0.23710255378868086,0.7739993444885673,0.19810704169137477,0.2665150204835895,0.0972335480801367,0.10534409842368318,0.2491349480968858,1,GradientBoosting,WH_subgroup_shift,6,51
0.7542087542087542,0.21620942691838693,0.707301840162779,0.20222840825836133,0.22861923897634362,0.09155792265398527,0.10353710111495579,0.2283737024221453,1,GradientBoosting,WI_prevalence_shift,7,51
0.6929012345679013,0.2579464926599993,0.86993551860164,0.24318404742992894,0.2495683674169828,0.09357411737291935,0.08410226835832373,0.2491349480968858,1,GradientBoosting,WJ_concept_drift,8,51
0.6558641975308642,0.28428311718523375,0.9810110207480792,0.2608734938143143,0.29219786489241245,0.12745403347449727,0.08900422914263745,0.2491349480968858,1,GradientBoosting,WG_label_noise,9,51
0.662037037037037,0.23283766886115037,0.6573558985425725,0.10244920514620229,0.24207668133821353,0.07866023844707212,0.09390618992695116,0.2491349480968858,1,SVC_RBF,WA_clean,0,51
0.6527777777777778,0.23342206537512006,0.6587748257077539,0.0906237763648144,0.15608996907155392,0.038785139857916213,0.05469050365244136,0.2491349480968858,1,SVC_RBF,WB_noise_outliers,1,51
0.6435185185185185,0.2348992054545262,0.6619837549917947,0.09679605670881089,0.16592564742948512,0.035143537487663384,0.048154555940023054,0.2491349480968858,1,SVC_RBF,WC_missingness,2,51
0.7530864197530864,0.22214025312340135,0.6359114875447895,0.09327036924730987,0.2027476308479906,0.05525180437335184,0.08344867358708188,0.2491349480968858,1,SVC_RBF,WD_shift,3,51
0.6419753086419753,0.23613871873197267,0.6637314882000245,0.11826834177452475,0.21891513506550384,0.054482654188597456,0.06612841214917338,0.2491349480968858,1,SVC_RBF,WE_surrogate_corrupt,4,51
0.7654320987654322,0.24914017495004329,0.6914265715063458,0.0022472708372563432,0.28120974145366995,0.08998959438681364,0.0899846212995002,0.2491349480968858,1,SVC_RBF,WF_nonlinear,5,51
0.7006172839506173,0.22784523030112944,0.647386674158357,0.10391195314021674,0.22436406527014421,0.06725895537983188,0.0857362552864283,0.2491349480968858,1,SVC_RBF,WH_subgroup_shift,6,51
0.7171717171717171,0.21482172711353079,0.6196791118555579,0.14388347744758861,0.2259488034576112,0.07911415302146296,0.09209919261822377,0.2283737024221453,1,SVC_RBF,WI_prevalence_shift,7,51
0.6712962962962963,0.23194517395599817,0.6555121432429226,0.1026561019268944,0.21714962198751825,0.06782796787419522,0.08410226835832371,0.2491349480968858,1,SVC_RBF,WJ_concept_drift,8,51
0.6759259259259259,0.23278153487604777,0.6573175061585491,0.14166489142071206,0.2524891453602884,0.08248773848774557,0.09717416378316031,0.2491349480968858,1,SVC_RBF,WG_label_noise,9,51
0.5972222222222222,0.3375981784050013,1.2367762438494345,0.3436107155689614,0.30085784525848397,0.15130934401210688,0.0710303729334871,0.2491349480968858,1,MLP,WA_clean,0,51
0.5679012345679012,0.383519074923826,1.6744734450701027,0.38537569475684397,0.3875077647663421,0.19161091962732513,0.056324490580545936,0.2491349480968858,1,MLP,WB_noise_outliers,1,51
0.6080246913580247,0.33052262395518345,1.0975204195639456,0.35474894367886606,0.3380446527089178,0.14960322000246887,0.07429834678969627,0.2491349480968858,1,MLP,WC_missingness,2,51
0.683641975308642,0.2727151878233641,1.008420257507429,0.25051853369600535,0.25725257691300435,0.09702492563540471,0.07266435986159168,0.2491349480968858,1,MLP,WD_shift,3,51
0.6064814814814815,0.3418457180010614,1.2661095555603252,0.3782633830564001,0.29616258222913994,0.14293466953721098,0.0514225297962322,0.2491349480968858,1,MLP,WE_surrogate_corrupt,4,51
0.8186728395061729,0.23528507983853175,3.2375944833440666,0.23528763073388897,0.235287758133251,0.08920748826778635,0.1030565167243368,0.2491349480968858,1,MLP,WF_nonlinear,5,51
0.6574074074074074,0.28998582737426915,1.0592404503655515,0.26245827848670394,0.2493256544724249,0.08862535994602641,0.051422529796232214,0.2491349480968858,1,MLP,WH_subgroup_shift,6,51
0.5959595959595959,0.3096717538597952,1.1266592393463595,0.3501964262033099,0.31436926046419206,0.14669478601583805,0.0649750096116878,0.2283737024221453,1,MLP,WI_prevalence_shift,7,51
0.6157407407407408,0.32804178570595416,1.1918869995134045,0.3112974231640766,0.29875434371328247,0.14308554715541125,0.06939638600538253,0.2491349480968858,1,MLP,WJ_concept_drift,8,51
0.5879629629629629,0.35405444470914865,1.2663177339919334,0.3828264018434712,0.3281812841470116,0.1447847835600079,0.04652056901191849,0.2491349480968858,1,MLP,WG_label_noise,9,51
0.47222222222222227,0.4901830702731675,7.742210733845769,0.49018731891362227,0.45098896343931894,0.21230359734650073,0.004851188081251652,0.2491349480968858,1,GaussianNB,WA_clean,0,51
0.4529320987654321,0.5097298596686884,8.02401581374035,0.5097647674975311,0.47062720112991985,0.23112408344442864,0.009639149777558084,0.2491349480968858,1,GaussianNB,WB_noise_outliers,1,51
0.47222222222222227,0.49016410841171104,7.724489950769275,0.4901776591179657,0.4509986232349755,0.21230908948365332,0.004851188081251652,0.2491349480968858,1,GaussianNB,WC_missingness,2,51
0.47222222222222227,0.49018022408763373,7.738304991158475,0.4901854876313623,0.4509907947215789,0.21230464972955396,0.004851188081251652,0.2491349480968858,1,GaussianNB,WD_shift,3,51
0.47222222222222227,0.4901843570500428,7.744269103711093,0.4901879472373531,0.4509883351155881,0.21230326862777826,0.004851188081251652,0.2491349480968858,1,GaussianNB,WE_surrogate_corrupt,4,51
0.7083333333333335,0.3136856203858325,4.75261756172373,0.31370547683611305,0.31370548230883544,0.10618255047354111,0.05469050365244138,0.2491349480968858,1,GaussianNB,WF_nonlinear,5,51
0.47222222222222227,0.4901830702731675,7.742210733845769,0.49018731891362227,0.45098896343931894,0.21230359734650073,0.004851188081251652,0.2491349480968858,1,GaussianNB,WH_subgroup_shift,6,51
0.46969696969696967,0.37253603537184127,5.845968119446009,0.3725363392690815,0.33334583327993816,0.12164019143235834,0.01177543520828304,0.2283737024221453,1,GaussianNB,WI_prevalence_shift,7,51
0.47222222222222227,0.49018653018242614,7.748326455308716,0.49018904936184626,0.45098723299109494,0.21230260832868292,0.004851188081251652,0.2491349480968858,1,GaussianNB,WJ_concept_drift,8,51
0.47222222222222227,0.4901830702731675,7.742210733845769,0.49018731891362227,0.45098896343931894,0.21230359734650073,0.004851188081251652,0.2491349480968858,1,GaussianNB,WG_label_noise,9,51
0.587962962962963,0.2866015425092319,0.7866840813096193,0.2690554712711911,0.2943441057655028,0.11794444889126263,0.07756632064590542,0.2491349480968858,2,Logistic_L2,WA_clean,0,51
0.5787037037037037,0.31305621017777413,0.999217948668973,0.2970108961798198,0.30006016005396885,0.1170744422745046,0.051422529796232214,0.2491349480968858,2,Logistic_L2,WB_noise_outliers,1,51
0.5648148148148149,0.2940995727012468,0.8225044423539981,0.28272914918021536,0.2777773001572809,0.12657988615965007,0.08083429450211456,0.2491349480968858,2,Logistic_L2,WC_missingness,2,51
0.6203703703703703,0.281392428652866,0.7801170098611667,0.2521244326530051,0.2833842367195413,0.11575896442584194,0.08410226835832373,0.2491349480968858,2,Logistic_L2,WD_shift,3,51
0.5987654320987654,0.28661589376442526,0.8051133905425101,0.24232940464186606,0.24150288748411686,0.09955479321003229,0.059592464436755095,0.2491349480968858,2,Logistic_L2,WE_surrogate_corrupt,4,51
0.30246913580246915,0.47894283472792565,6.738605419689036,0.48336345911250556,0.45776441277465496,0.28816083514747554,0.07103037293348712,0.2491349480968858,2,Logistic_L2,WF_nonlinear,5,51
0.6049382716049383,0.2849958394955876,0.7881158549911842,0.33594096687493397,0.31023248952992977,0.14792240083253533,0.11351403306420609,0.2491349480968858,2,Logistic_L2,WH_subgroup_shift,6,51
0.6346801346801346,0.24802802168176571,0.6876404915710995,0.25364726237307683,0.259203914236107,0.11683742281964277,0.09928873510188388,0.2283737024221453,2,Logistic_L2,WI_prevalence_shift,7,51
0.6203703703703703,0.269116544052199,0.7422212290179374,0.26509629036690735,0.23945399511873663,0.08269463829755946,0.06122645136485966,0.2491349480968858,2,Logistic_L2,WJ_concept_drift,8,51
0.5263975155279503,0.3152303406905026,0.8709314742157488,0.3100491638998141,0.2971974445038231,0.1418677093490001,0.0727604767397155,0.24759707804690506,2,Logistic_L2,WG_label_noise,9,51
0.6682098765432098,0.22680740740740743,0.6551551436812356,0.2274509803921569,0.22764705882352942,0.07954036061183731,0.1053440984236832,0.2491349480968858,2,RandomForest,WA_clean,0,51
0.6388888888888888,0.2299529139433551,0.6551379899064387,0.18764705882352942,0.2106535947712418,0.07856531862745096,0.09717416378316031,0.2491349480968858,2,RandomForest,WB_noise_outliers,1,51
0.6527777777777778,0.23333326525054465,0.6659525372000864,0.17772875816993464,0.2118137254901961,0.07440247480936821,0.0922722029988466,0.2491349480968858,2,RandomForest,WC_missingness,2,51
0.7029320987654322,0.2135217320261438,0.6202621342543998,0.17202614379084966,0.201078431372549,0.06193127042483661,0.0988081507112649,0.2491349480968858,2,RandomForest,WD_shift,3,51
0.6736111111111112,0.2238408088235294,0.6454997121251874,0.18419934640522878,0.25246732026143787,0.09080864991830066,0.1184159938485198,0.2491349480968858,2,RandomForest,WE_surrogate_corrupt,4,51
0.5516975308641976,0.2476483660130719,0.6884063082418129,0.07303921568627465,0.1892156862745098,0.04216056122912128,0.04259900038446751,0.2491349480968858,2,RandomForest,WF_nonlinear,5,51
0.6797839506172839,0.22233333333333336,0.6434844386512719,0.160718954248366,0.1856862745098039,0.05682083446804649,0.08573625528642831,0.2491349480968858,2,RandomForest,WH_subgroup_shift,6,51
0.7693602693602694,0.19348590686274514,0.5803344865272874,0.23867647058823527,0.26913398692810453,0.09607503358750906,0.13589004229142634,0.2283737024221453,2,RandomForest,WI_prevalence_shift,7,51
0.6620370370370371,0.2268063316993464,0.65470058393671,0.2623039215686275,0.30223856209150324,0.12681207334785766,0.15109573241061128,0.2491349480968858,2,RandomForest,WJ_concept_drift,8,51
0.625776397515528,0.24043485838779957,0.6837716212390788,0.21745098039215688,0.2126470588235294,0.09118524078612926,0.09890426758938871,0.24759707804690506,2,RandomForest,WG_label_noise,9,51
0.5455246913580247,0.27151932189542477,0.757747672415185,0.20825163398692806,0.24446078431372548,0.09163394721314452,0.06939638600538253,0.2491349480968858,2,ExtraTrees,WA_clean,0,51
0.5570987654320987,0.26905163398692816,0.7504413420446758,0.17620915032679743,0.22405228758169932,0.0778371334876543,0.06286043829296424,0.2491349480968858,2,ExtraTrees,WB_noise_outliers,1,51
0.5578703703703703,0.26739403594771244,0.7457043519811831,0.21405228758169934,0.3206209150326798,0.14100841616739287,0.1249519415609381,0.2491349480968858,2,ExtraTrees,WC_missingness,2,51
0.5771604938271605,0.2597756535947712,0.7266596012586671,0.15137254901960778,0.2665032679738562,0.11041472857661583,0.09880815071126489,0.2491349480968858,2,ExtraTrees,WD_shift,3,51
0.5648148148148149,0.2662737472766885,0.7444461726111054,0.19460784313725488,0.22323529411764703,0.08039750022694263,0.06612841214917338,0.2491349480968858,2,ExtraTrees,WE_surrogate_corrupt,4,51
0.5570987654320988,0.2474476988017429,0.6879379174169921,0.03772875816993462,0.1995261437908497,0.058493866421568626,0.0618800461361015,0.2491349480968858,2,ExtraTrees,WF_nonlinear,5,51
0.5694444444444444,0.266846364379085,0.7471822544410417,0.17305555555555557,0.2618464052287582,0.09847845179738562,0.08410226835832371,0.2491349480968858,2,ExtraTrees,WH_subgroup_shift,6,51
0.6144781144781145,0.24502968409586054,0.6930015746639254,0.2326143790849673,0.27702614379084967,0.09101134327342049,0.07968089196462899,0.2283737024221453,2,ExtraTrees,WI_prevalence_shift,7,51
0.5393518518518519,0.27149443082788677,0.7562412021069855,0.21263071895424832,0.23116013071895422,0.08874269585148874,0.0687427912341407,0.2491349480968858,2,ExtraTrees,WJ_concept_drift,8,51
0.5248447204968945,0.27743435457516336,0.7699913697475499,0.22785947712418295,0.26406862745098036,0.11084963348765432,0.08093041138023838,0.24759707804690506,2,ExtraTrees,WG_label_noise,9,51
0.6697530864197531,0.2836281973125586,1.012151568424227,0.257031499526427,0.28862897572690244,0.1365939601513904,0.10044213763936946,0.2491349480968858,2,GradientBoosting,WA_clean,0,51
0.6790123456790123,0.26530068987609234,0.8767489613856202,0.2621853387820361,0.2629160591345379,0.10362273114643739,0.08900422914263743,0.2491349480968858,2,GradientBoosting,WB_noise_outliers,1,51
0.6342592592592593,0.3110260487986241,1.0606106515602203,0.3177537242455429,0.301354964031318,0.13073148062587917,0.07266435986159168,0.2491349480968858,2,GradientBoosting,WC_missingness,2,51
0.7314814814814815,0.23899522805284248,0.8832445726106646,0.2710915704535405,0.23919577714483758,0.09258271746198572,0.10044213763936945,0.2491349480968858,2,GradientBoosting,WD_shift,3,51
0.6651234567901235,0.28753228123877006,1.055259872496812,0.29537598143482763,0.3183322600780477,0.17350600277651407,0.13965782391387926,0.2491349480968858,2,GradientBoosting,WE_surrogate_corrupt,4,51
0.3364197530864198,0.41666597840706826,1.2000088199732193,0.47416170346046194,0.49674475629976633,0.2924163024808419,0.12658592848904268,0.2491349480968858,2,GradientBoosting,WF_nonlinear,5,51
0.6805555555555555,0.2701382549954998,1.0214104954918855,0.32097105715101903,0.29049080200282595,0.12635824628442288,0.1053440984236832,0.2491349480968858,2,GradientBoosting,WH_subgroup_shift,6,51
0.6936026936026937,0.25150167927942035,0.9296462974108562,0.24785185037607785,0.24546574613066252,0.10023267080628268,0.07902729719338715,0.2283737024221453,2,GradientBoosting,WI_prevalence_shift,7,51
0.6743827160493827,0.2853325804736047,1.0185057659730863,0.2972322401949963,0.2871116447761137,0.11708603622969274,0.08246828143021913,0.2491349480968858,2,GradientBoosting,WJ_concept_drift,8,51
0.639751552795031,0.30278558890500906,1.0603207482641233,0.27663934266368195,0.29459130190751825,0.13783476696447322,0.08093041138023839,0.24759707804690506,2,GradientBoosting,WG_label_noise,9,51
0.6157407407407407,0.24843851541040965,0.6996209545922232,0.11209090418839181,0.24731170814766334,0.0987675525209675,0.10044213763936947,0.2491349480968858,2,SVC_RBF,WA_clean,0,51
0.6358024691358024,0.23999706821265207,0.676782234995321,0.13613697295189423,0.21040216742987314,0.07394621704844569,0.0857362552864283,0.2491349480968858,2,SVC_RBF,WB_noise_outliers,1,51
0.6358024691358025,0.24472952166252832,0.689121443606387,0.13618499539027146,0.15609259163738004,0.04733264198556876,0.0514225297962322,0.2491349480968858,2,SVC_RBF,WC_missingness,2,51
0.6311728395061729,0.24614484278170107,0.6939111355788019,0.11929021570394872,0.18908623185707155,0.0694382490065582,0.07429834678969625,0.2491349480968858,2,SVC_RBF,WD_shift,3,51
0.6126543209876543,0.26201630270776916,0.7245345843292981,0.16412222510368732,0.20730523517516822,0.06359410349079318,0.049788542868127644,0.2491349480968858,2,SVC_RBF,WE_surrogate_corrupt,4,51
0.6774691358024691,0.25314439326055993,0.6995489236704439,0.04337641139241032,0.22444613504426691,0.06423036614170104,0.06022092094756455,0.2491349480968858,2,SVC_RBF,WF_nonlinear,5,51
0.621141975308642,0.24902637359603977,0.7007356128804569,0.11371300585861485,0.17222604273928505,0.04424271489725605,0.04652056901191849,0.2491349480968858,2,SVC_RBF,WH_subgroup_shift,6,51
0.7407407407407407,0.21866404507935813,0.635988741650748,0.28318503369492976,0.35235576174514127,0.1472263823796668,0.16138023836985774,0.2283737024221453,2,SVC_RBF,WI_prevalence_shift,7,51
0.6435185185185185,0.24144779362270213,0.6831139835799722,0.0966123713468118,0.24678436503324233,0.08950510009833985,0.09717416378316032,0.2491349480968858,2,SVC_RBF,WJ_concept_drift,8,51
0.5349378881987578,0.2694045641424122,0.745937398356142,0.12781160925336926,0.267666044042005,0.1185394683892872,0.09563629373317954,0.24759707804690506,2,SVC_RBF,WG_label_noise,9,51
0.595679012345679,0.3303648397688848,1.21476515763614,0.3113929467393184,0.30293314807886496,0.13564918986985916,0.054690503652441366,0.2491349480968858,2,MLP,WA_clean,0,51
0.5910493827160495,0.3465408314292291,1.5469296577059986,0.33712850926321986,0.31566209037360504,0.144487643096988,0.04978854286812763,0.2491349480968858,2,MLP,WB_noise_outliers,1,51
0.5462962962962963,0.3537632245947552,1.364764199063656,0.3645615524162388,0.3781661989099732,0.18676593050112925,0.08737024221453286,0.2491349480968858,2,MLP,WC_missingness,2,51
0.5895061728395062,0.3358980381046159,1.2933609880343118,0.32414136437299745,0.30467789188113314,0.16138424689421238,0.07756632064590542,0.2491349480968858,2,MLP,WD_shift,3,51
0.6080246913580247,0.327191776455801,1.2359487411917232,0.30040305682579616,0.29448432117760287,0.112867575537041,0.04161860822760476,0.2491349480968858,2,MLP,WE_surrogate_corrupt,4,51
0.6527777777777778,0.47206986288521535,4.692766108538493,0.4798521663633014,0.46009187682921265,0.26902452790507997,0.05697808535178776,0.2491349480968858,2,MLP,WF_nonlinear,5,51
0.595679012345679,0.3317805512695979,1.2803664913791704,0.3501743721427298,0.30096212218459406,0.15046990275610742,0.06449442522106882,0.2491349480968858,2,MLP,WH_subgroup_shift,6,51
0.6649831649831649,0.3045431902038383,1.1984240574995324,0.301066525992983,0.30161267204068215,0.21089790945096254,0.1385044213763937,0.2283737024221453,2,MLP,WI_prevalence_shift,7,51
0.6049382716049383,0.3235540697118651,1.1872923027408762,0.3275618682791772,0.2972078242681122,0.10839025438185648,0.04488658208381392,0.2491349480968858,2,MLP,WJ_concept_drift,8,51
0.5869565217391304,0.32644057250433695,1.3348803246438992,0.31033176005286467,0.3014057108139736,0.12416767752007435,0.04825067281814685,0.24759707804690506,2,MLP,WG_label_noise,9,51
0.5285493827160495,0.4826413321516897,7.125256396889294,0.4859160775005372,0.4859160775005372,0.24175843103409464,0.006100892369331631,0.2491349480968858,2,GaussianNB,WA_clean,0,51
0.5709876543209877,0.4890128376187689,7.183022798062025,0.4908178702907391,0.48811229748834695,0.2659341910604052,0.027568844177840716,0.2491349480968858,2,GaussianNB,WB_noise_outliers,1,51
0.5108024691358025,0.46261461335881165,7.248096527451879,0.46606342057355427,0.43585587828849104,0.19912975777096822,0.0034789621252613906,0.2491349480968858,2,GaussianNB,WC_missingness,2,51
0.539351851851852,0.42657788546319525,6.25649492952796,0.43836699425449727,0.41560036266858474,0.1802177515018323,0.005167185553271875,0.2491349480968858,2,GaussianNB,WD_shift,3,51
0.5447530864197531,0.4785261793486073,7.040647463352894,0.4831343048501713,0.4831343048501713,0.2430985423644401,0.010617018402485528,0.2491349480968858,2,GaussianNB,WE_surrogate_corrupt,4,51
0.5162037037037037,0.5098038196078533,8.217068420354419,0.5098038215686276,0.47058814705882346,0.22145320415225686,0.0,0.2491349480968858,2,GaussianNB,WF_nonlinear,5,51
0.5200617283950618,0.43378803572795394,6.449912641709336,0.44149845511357416,0.4123927884313776,0.18807859653471287,0.013338065241179427,0.2491349480968858,2,GaussianNB,WH_subgroup_shift,6,51
0.5454545454545454,0.36512698499873847,5.468782872189172,0.36833535377439186,0.36833535377439186,0.1468619062274611,0.007999967342527893,0.2283737024221453,2,GaussianNB,WI_prevalence_shift,7,51
0.5092592592592593,0.4757492618476501,7.259241928139909,0.48011831414988615,0.48011831414988615,0.23271791048982904,0.0035341436725519764,0.2491349480968858,2,GaussianNB,WJ_concept_drift,8,51
0.5372670807453417,0.46303444283654954,6.851337855711991,0.46630823436328234,0.4663082343632823,0.22473057117857348,0.007143001679515975,0.24759707804690506,2,GaussianNB,WG_label_noise,9,51
0.6151368760064412,0.2633600691386495,0.741528122642714,0.24797114538016873,0.28784877652027435,0.12387700846894023,0.11173333333333335,0.24840000000000004,3,Logistic_L2,WA_clean,0,50
0.6135265700483091,0.2679449211643552,0.7643499076120469,0.26120318730742903,0.22608435122620288,0.08342100135862389,0.06340000000000001,0.24840000000000004,3,Logistic_L2,WB_noise_outliers,1,50
0.6215780998389694,0.2640471350588822,0.7512854991432752,0.2768989384187251,0.24446606993618972,0.09486539406254157,0.0784,0.24840000000000004,3,Logistic_L2,WC_missingness,2,50
0.6489533011272142,0.2538771080061004,0.710567103618336,0.29591438808586545,0.25932198348702773,0.09651303348046705,0.09173333333333335,0.24840000000000004,3,Logistic_L2,WD_shift,3,50
0.6167471819645732,0.26230487240122113,0.738526372264684,0.28013235076634047,0.28733604326778933,0.1207573793160306,0.11173333333333335,0.24840000000000004,3,Logistic_L2,WE_surrogate_corrupt,4,50
0.09742351046698876,0.459999395042538,7.094579570490103,0.4599962065662365,0.4600022693865812,0.34899936926156055,0.1374,0.24840000000000004,3,Logistic_L2,WF_nonlinear,5,50
0.6312399355877617,0.2569848908915767,0.7153364071247978,0.24842434367137922,0.24410515636224814,0.0922550416984322,0.08506666666666668,0.24840000000000004,3,Logistic_L2,WH_subgroup_shift,6,50
0.6145833333333334,0.23612363921833382,0.6731677685965489,0.22546168151237916,0.274604429258346,0.12570652817532002,0.12006666666666668,0.2304,3,Logistic_L2,WI_prevalence_shift,7,50
